Date,Venue,City,Region,Composer Name,Variant Title,Work Title,Concert Info,Works Info,Conductor/Performer,Ensemble,Holdings 1,Holdings 2,URL [primary source],URL [catalog]
1910-06-27T08:15,Opera House,Wellington,New Zealand,"Schumann, Robert",In der Nacht.,"In der Nacht  - Fantasiestücke, Op. 12",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-06-27T08:15,Opera House,Wellington,New Zealand,"Liszt, Franz",Campanella,"La Campanella - Grandes études de Paganini, S.141",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-06-27T08:15,Opera House,Wellington,New Zealand,"Liszt, Franz",Soneto del Petrarca,"Années de pèlerinage, deuxième annèe: Sonnetto del Petrarca, R. 10b",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-06-27T08:15,Opera House,Wellington,New Zealand,"Liszt, Franz",Etude in D flat,"Études de concert, S.144 No. 3",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-06-27T08:15,Opera House,Wellington,New Zealand,"Liszt, Franz","Rhapsodie Hongroise, no. 6","Rhapsodie Hongroise No. 6, S.244/6",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-06-30T08:15,Opera House,Wellington,New Zealand,"Chopin, Fryderyk","Sonata in B minor, Op. 58","Piano Sonata No.3, Op.58",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-06-30T08:15,Opera House,Wellington,New Zealand,"Beethoven, Ludwig van",,"Rondo, Op. 51 No. 2",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-06-30T08:15,Opera House,Wellington,New Zealand,"Schumann, Robert",Vogel als prophet,"Waldszenen: Vogel als Prophet, Op. 82, No. 7",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-06-30T08:15,Opera House,Wellington,New Zealand,"Schubert, Franz / Liszt, Franz",Erl König,"Erlkönig, D.328",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-06-30T08:15,Opera House,Wellington,New Zealand,"Tchaikovsky, Pyotr Il'yich",Concerto in B flat minor,"Piano Concerto No. 1, Op. 23",Australasian Tour 1910,Orchestral accompaniment on second piano,"Scherek, Benno",,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-02T08:15,Opera House,Wellington,New Zealand,"Beethoven, Ludwig van","Sonata Op. 31, No. 3","Piano Sonata No. 18, Op. 31 No. 3",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-02T08:15,Opera House,Wellington,New Zealand,"Schumann, Robert",Etudes Symphoniques,"Études Symphoniques, Op. 13",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-02T08:15,Opera House,Wellington,New Zealand,"Grieg, Edvard","Grand Concerto in A minor, Op. 16 with orchestral accompaniment on second piano","Piano Concerto in A minor, Op. 16",Australasian Tour 1910,Orchestral accompaniment on second piano,"Scherek, Benno",,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-02T08:15,Opera House,Wellington,New Zealand,"Tchaikovsky, Pyotr Il’yich",Nocturne,Nocturne,Australasian Tour 1910,Opus/number not identified,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-02T08:15,Opera House,Wellington,New Zealand,"Smetana, Bed_ich","Etude ""Am Seegestade""","Am Seegestade, Op. 17",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-02T08:15,Opera House,Wellington,New Zealand,"Liszt, Franz",La Campanella,"La Campanella - Grandes études de Paganini, S.141",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-08T08:15,Choral Hall,Auckland,New Zealand,"Beethoven, Ludwig van",Sonata Op. 57 (Appassionata),"Piano Sonata No. 23, Op. 57",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-08T08:15,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Nocturne, Op. 15","Nocturne, Op. 15",Australasian Tour 1910,Opus/number not identified,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-08T08:15,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk",Etude in G flat,"Etude, Op. 10 No. 5",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-08T08:15,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk",Ballade in A flat,"Ballade in A-flat Major, Op. 47",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-08T08:15,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Waltz in A flat, Op. 42","Waltz in A-flat major, Op. 42",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-08T08:15,Choral Hall,Auckland,New Zealand,"Liszt, Franz",Soneto del Petraraca,"Années de pèlerinage, deuxième annèe: Sonnetto del Petrarca, R. 10b",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-08T08:15,Choral Hall,Auckland,New Zealand,"Liszt, Franz","Etude, D flat","Études de concert, S.144 No. 3",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-08T08:15,Choral Hall,Auckland,New Zealand,"Liszt, Franz","Rhapsodie Hongroise, no. 6","Rhapsodie Hongroise No. 6, S.244/6",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-08T08:15,Choral Hall,Auckland,New Zealand,"Schumann, Robert",Des Abends (Evening),"Des Abends - Fantasiestücke, Op. 12",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-08T08:15,Choral Hall,Auckland,New Zealand,"Schumann, Robert",Warum (Why?),"Warum - Fantasiestücke, Op. 12",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-08T08:15,Choral Hall,Auckland,New Zealand,"Schumann, Robert",In der Nacht (In the Night).,"In der Nacht  - Fantasiestücke, Op. 12",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-08T08:15,Choral Hall,Auckland,New Zealand,"Liszt, Franz",Campanella,"La Campanella - Grandes études de Paganini, S.141",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-09T08:15,Choral Hall,Auckland,New Zealand,"Bach, Johann Sebastian",Chromatische Fantasie und Fugue,"Chromatic Fantasia and Fugue in D Minor, BWV 903",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-09T08:15,Choral Hall,Auckland,New Zealand,"Beethoven, Ludwig van","Sonata, Op. 27, No. 1","Piano Sonata No. 13, Op. 27 No. 1",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-09T08:15,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Prelude, Op. 28, No. 15","Prelude, Op. 28 No. 15",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-09T08:15,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Polonaise in E flat minor, Op. 26","Polonaise, Op. 26 No. 2",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-09T08:15,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Polonaise, A flat, Op. 53","Polonaise in A-flat Major, Op. 53",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-09T08:15,Choral Hall,Auckland,New Zealand,"Poldini, Ede",Fantasie,"Fantasie, Op. 35",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-09T08:15,Choral Hall,Auckland,New Zealand,"MacDowell, Edward",Barcarolle,"Barcarolle - 2 Stücke, Op. 18",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-09T08:15,Choral Hall,Auckland,New Zealand,"MacDowell, Edward",Hexentanz,"Hexentanz - 2 Fantasiestücke, Op. 17",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-09T08:15,Choral Hall,Auckland,New Zealand,"Schubert, Franz","Impromptu, Op. 90, No. 2","Impromptu, D.899, No. 2",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-09T08:15,Choral Hall,Auckland,New Zealand,"Schubert, Franz / Liszt, Franz","Soirees de Vienne, No. 6","Soirées de Vienne No. 6, S.427",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-09T08:15,Choral Hall,Auckland,New Zealand,"Schubert, Franz / Tausig, Carl",Marche Militaire,"Marche Militaire, D. 733, No. 1",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-11T08:15,Choral Hall,Auckland,New Zealand,"Beethoven, Ludwig van","Sonata, Op. 53","Piano Sonata No. 21, Op. 53",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-11T08:15,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Nocturne, Op. 48","Nocturne, Op. 48 No. 1",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-11T08:15,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Etude, A flat","Etude, Op. 10 No. 10",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-11T08:15,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Ballade, G minor","Ballade No. 1, Op. 23",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-11T08:15,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk",Tarantelle,"Tarantella, Op. 43",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-11T08:15,Choral Hall,Auckland,New Zealand,"Weber, Carl Maria von",Concertstueck,"Konzertstück in F minor, Op. 79",Australasian Tour 1910,Orchestral accompaniment on second piano,"Scherek, Benno",,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-11T08:15,Choral Hall,Auckland,New Zealand,"Rubinstein, Anton",Melodie,Melodie,Australasian Tour 1910,Exact title not identified,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-11T08:15,Choral Hall,Auckland,New Zealand,"Rubinstein, Anton","Barcarolle, F minor","Barcarolle in F minor - 2 Pieces, Op. 30",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-11T08:15,Choral Hall,Auckland,New Zealand,"Schubert, Franz / Tausig, Carl",Marche Militaire,"Marche Militaire, D. 733, No. 1",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-13T03:30,Choral Hall,Auckland,New Zealand,"Mozart, Wolfgang Amadeus","Fantasia, C minor","Fantasia in C minor, K.475",Matinee concert,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-13T03:30,Choral Hall,Auckland,New Zealand,"Beethoven, Ludwig van","Sonata, Op. 27, No. 2 (Moonlight)","Piano Sonata No. 14, Op. 27 No. 2",,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-13T03:30,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Nocturne, D flat, Op. 27","Nocturne, Op. 27 No. 2",,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-13T03:30,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Polonaise, C sharp minor","Polonaise, Op. 26 No. 1",,Incorectly listed on program as Op. 28,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-13T03:30,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Waltz, D flat","Waltz, Op. 64 No. 1",,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-13T03:30,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Polonaise, A Flat","Polonaise in A-flat major, Op.53",,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-13T03:30,Choral Hall,Auckland,New Zealand,"Weber, Carl Maria von",Concertstueck,"Konzertstück in F minor, Op. 79",,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-13T03:30,Choral Hall,Auckland,New Zealand,"Dulcken, Ferdinand Quentin",Minuetto,Minuet de Boccherini,,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-13T03:30,Choral Hall,Auckland,New Zealand,"Vogrich, Max",Staccato Caprice,Staccato Caprice,,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-13T03:30,Choral Hall,Auckland,New Zealand,"Gottschalk, Louis M.",Tremolo,"Tremolo, Op. 58",,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-14T08:15,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Sonata in B minor, Op. 58","Piano Sonata No.3, Op.58",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-14T08:15,Choral Hall,Auckland,New Zealand,"Beethoven, Ludwig van",,"Rondo, Op. 51 No. 2",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-14T08:15,Choral Hall,Auckland,New Zealand,"Schumann, Robert",Vogel als Prophet (Prophetic Birds),"Waldszenen: Vogel als Prophet, Op. 82, No. 7",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
