Decade,Date,Venue,City,State,Country,Coverage,Composer Name,Variant Title,Work Title,Concert Info,Works Info,Conductor/Performer,Ensemble,Holdings 1,RISM 1,Holdings 2,RISM 2,Resource URL,Record URL,,
1900,1901-03-25T20:15,Plymouth Congregational Church,Seattle,Washington,United States,"47.6062095, -122.3320708","Schubert, Franz / Liszt, Franz","Soiree de Vienne, No. 6","Soirées de Vienne no. 6, S.427",,,,,"Museum of History and Industry, Seattle: Concert program from March 25, 1901. Guide to the Ladies Musical Club Records (1981.7337). Page 102",,,,,http://archiveswest.orbiscascade.org/ark:/80444/xv13349,,
1900,1901-03-25T20:15,Plymouth Congregational Church,Seattle,Washington,United States,"47.6062095, -122.3320708","Liszt, Franz",La Campanella,"La Campanella - Grandes études de Paganini, S.141",,,,,"Museum of History and Industry, Seattle: Concert program from March 25, 1901. Guide to the Ladies Musical Club Records (1981.7337). Page 102",,,,,http://archiveswest.orbiscascade.org/ark:/80444/xv13349,,
1900,1901-03-25T20:15,Plymouth Congregational Church,Seattle,Washington,United States,"47.6062095, -122.3320708","Liszt, Franz",Sonetto del Petrarca,"Années de pèlerinage, deuxième annèe: Sonnetto del Petrarca, S.161",,,,,"Museum of History and Industry, Seattle: Concert program from March 25, 1901. Guide to the Ladies Musical Club Records (1981.7337). Page 102",,,,,http://archiveswest.orbiscascade.org/ark:/80444/xv13349,,
1900,1901-03-25T20:15,Plymouth Congregational Church,Seattle,Washington,United States,"47.6062095, -122.3320708","Liszt, Franz","Rhapsodie Hongroise, no. 6","Rhapsodie Hongroise no. 6, S.244/6",,,,,"Museum of History and Industry, Seattle: Concert program from March 25, 1901. Guide to the Ladies Musical Club Records (1981.7337). Page 102",,,,,http://archiveswest.orbiscascade.org/ark:/80444/xv13349,,
1900,1901-04-22T20:15,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Chopin, Fryderyk","Piano Sonata in B Minor, Op. 58","Piano Sonata no. 3, op. 58",Farewell solo recital,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/182,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=32252&pid=4294996644,,
1900,1901-04-22T20:15,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Schumann, Robert","Études symphoniques, Op. 13","Études Symphoniques, op. 13",,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/182,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=32252&pid=4294996644,,
1900,1901-04-22T20:15,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Beethoven, Ludwig van","Piano Sonata No. 30 in E Major, Op. 109","Piano Sonata no. 30, op. 109",,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/182,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=32252&pid=4294996644,,
1900,1901-04-22T20:15,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Schubert, Franz","Impromptu in E-flat Major, D. 899, No. 2","Impromptu, D.935, no. 2",,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/182,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=32252&pid=4294996644,,
1900,1901-04-22T20:15,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Watson, Regina",An Arabian Night,An Arabian Night,,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/182,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=32252&pid=4294996644,,
1900,1901-04-22T20:15,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Watson, Regina",Mazurka-Etude,Mazurka -Etude,,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/182,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=32252&pid=4294996644,,
1900,1901-04-22T20:15,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Schubert, Franz / Tausig, Carl","Marche militaire in D Major, D. 733, No. 1","Marche Militaire, D. 733, no. 1",,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/182,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=32252&pid=4294996644,,
1900,1901-06-06T20:00,"Queen's Hall, Langham Place",London,,England,"51.5073509, -0.1277583","Grieg, Edvard","Concerto, in A minor, Pianoforte and Orchestra","Piano Concerto in A minor, op. 16",,,"Cowen, Frederic H.",,"Bodleian Library, Music Section: Sterndale Bennett collection: Analytical Programmes Vol. II (1900-04)",GB-Ob,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/5320,,
1900,1901-06-06T20:00,"Queen's Hall, Langham Place",London,,England,"51.5073509, -0.1277583","Chopin, Fryderyk","Nocturne, Op. 37, No. 2","Nocturne, op. 37 no. 2",,,,,"Bodleian Library, Music Section: Sterndale Bennett collection: Analytical Programmes Vol. II (1900-04)",GB-Ob,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/5320,,
1900,1901-06-06T20:00,"Queen's Hall, Langham Place",London,,England,"51.5073509, -0.1277583","Chopin, Fryderyk","Polonaise, op. 53","Polonaise in A-flat Major, op. 53",,,,,"Bodleian Library, Music Section: Sterndale Bennett collection: Analytical Programmes Vol. II (1900-04)",GB-Ob,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/5320,,
1900,1901-10-14T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Rubinstein, Anton","Concert für Klavier mit Begleitung des Orchesters, D-moll op. 70","Piano Concerto no. 4, op. 70",,,"Nikisch, Arthur",Berlin Philharmonic,Berliner Philharmoniker Archiv,,,,http://documentingcarreno.org/items/show/305,,,
1900,1902-01-14T20:00,Muziekzaal Sociëteit Vereeniging Haarlem,Haarlem,,Netherlands,"52.3873878, 4.6462194","Tchaikovsky, Pyotr Il'yich","Pianoconcert nr. 1 in bes kl.t., op. 23","Piano Concerto no. 1, op. 23",,,"Mengelberg, Willem",Royal Concertgebouw Orchestra,Stadsarchief Amsterdam,NL-Asta,"Archivo Histórico de Teresa Carreño, Caracas",,,http://archief.concertgebouworkest.nl/nl/archief/zoeken/,,
1900,1902-01-14T20:00,Muziekzaal Sociëteit Vereeniging Haarlem,Haarlem,,Netherlands,"52.3873878, 4.6462194","Weber, Carl Maria von","Concertstuk in f kl.t., op. 79 voor piano en orkest.","Konzertstück in F minor, op. 79",,,"Mengelberg, Willem",Royal Concertgebouw Orchestra,Stadsarchief Amsterdam,NL-Asta,"Archivo Histórico de Teresa Carreño, Caracas",,,http://archief.concertgebouworkest.nl/nl/archief/zoeken/,,
1900,1902-01-15T20:00,Royal Concertgebouw,Amsterdam,,Netherlands,"52.3702157, 4.8951679","Tchaikovsky, Pyotr Il'yich","Pianoconcert nr. 1 in bes kl.t., op. 23","Piano Concerto no. 1, op. 23",,,"Mengelberg, Willem",Royal Concertgebouw Orchestra,Stadsarchief Amsterdam,NL-Asta,"Archivo Histórico de Teresa Carreño, Caracas",,,http://archief.concertgebouworkest.nl/nl/archief/zoeken/,,
1900,1902-01-15T20:00,Royal Concertgebouw,Amsterdam,,Netherlands,"52.3702157, 4.8951679","Weber, Carl Maria von","Concertstuk in f kl.t., op. 79 voor piano en orkest.","Konzertstück in F minor, op. 79",,,"Mengelberg, Willem",Royal Concertgebouw Orchestra,Stadsarchief Amsterdam,NL-Asta,"Archivo Histórico de Teresa Carreño, Caracas",,,http://archief.concertgebouworkest.nl/nl/archief/zoeken/,,
1900,1902-01-16T20:00,Royal Concertgebouw,Amsterdam,,Netherlands,"52.3702157, 4.8951679","Beethoven, Ludwig van","Pianoconcert nr. 5 in Es gr.t., op. 73 - Keizerconcert","Piano Concerto no. 5, op. 73",,,"Mengelberg, Willem",Royal Concertgebouw Orchestra,Stadsarchief Amsterdam,NL-Asta,"Archivo Histórico de Teresa Carreño, Caracas",,,http://archief.concertgebouworkest.nl/nl/archief/zoeken/,,
1900,1902-01-20T20:00,Musis Sacrum Arnhem,Arnhem,,Netherlands,"51.9851034, 5.8987296","Beethoven, Ludwig van","Pianoconcert nr. 5 in Es gr.t., op. 73 - Keizerconcert","Piano Concerto no. 5, op. 73",,,"Mengelberg, Willem",Royal Concertgebouw Orchestra,Stadsarchief Amsterdam,NL-Asta,"Archivo Histórico de Teresa Carreño, Caracas",,,http://archief.concertgebouworkest.nl/nl/archief/zoeken/,,
1900,1902-01-22T20:00,Gebouw voor Kunsten en Wetenschappen,Hague,,Netherlands,"52.0704978, 4.3006999","Tchaikovsky, Pyotr Il'yich","Pianoconcert nr. 1 in bes kl.t., op. 23","Piano Concerto no. 1, op. 23",,,"Mengelberg, Willem",Royal Concertgebouw Orchestra,Stadsarchief Amsterdam,NL-Asta,"Archivo Histórico de Teresa Carreño, Caracas",,,http://archief.concertgebouworkest.nl/nl/archief/zoeken/,,
1900,1902-04-07T00:00,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Tchaikovsky, Pyotr Il'yich","Piano Concerto No. 1 in B-flat minor, Op. 23","Piano Concerto no. 1, op. 23",,,"Nikisch, Arthur",Berlin Philharmonic,Berliner Philharmoniker Archiv,,,,http://documentingcarreno.org/items/show/306,,,
1900,1902-04-22T20:00,Warsaw Philharmonic,Warsaw,,Poland,"52.2296756, 21.0122287","Grieg, Edvard",Koncert fortepianowy a-moll op. 16,"Piano Concerto in A minor, op. 16",,,"Grieg, Edvard",Warsaw Philharmonic,"Bergen Bibliotek: Program, 0342216.",N-Bo,,,,http://bergenbibliotek.no/cgi-bin/websok-grieg?tnr=342216,,
1900,1902-12-09T19:45,Liverpool Philharmonic Society,Liverpool,,England,"53.4083714, -2.9915726","Weber, Carl Maria von","Concertstück in F, (Op. 79)","Konzertstück in F minor, op. 79",,,"Cowen, Frederic H.",Liverpool Philharmonic Society,"British Library: Liverpool Philharmonic Society (1900-08), RB.23.a.1568",BG-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/4905,,
1900,1902-12-09T19:45,Liverpool Philharmonic Society,Liverpool,,England,"53.4083714, -2.9915726","Chopin, Fryderyk",Nocturne,Nocturne,,Opus/number not identified,,,"British Library: Liverpool Philharmonic Society (1900-08), RB.23.a.1568",BG-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/4905,,
1900,1902-12-09T19:45,Liverpool Philharmonic Society,Liverpool,,England,"53.4083714, -2.9915726","Chopin, Fryderyk",Etude,Etude,,Opus/number not identified,,,"British Library: Liverpool Philharmonic Society (1900-08), RB.23.a.1568",BG-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/4905,,
1900,1902-12-09T19:45,Liverpool Philharmonic Society,Liverpool,,England,"53.4083714, -2.9915726","Chopin, Fryderyk",Polonaise,Polonaise,,Opus/number not identified,,,"British Library: Liverpool Philharmonic Society (1900-08), RB.23.a.1568",BG-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/4905,,
1900,1903-01-29T00:00,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Beethoven, Ludwig van","Piano Concerto No. 5 in E-flat major, Op. 73, (“Emperor”)","Piano Concerto no. 5, op. 73",,,"Rebi_ek, Josef",Berlin Philharmonic,Berliner Philharmoniker Archiv,,,,http://documentingcarreno.org/items/show/307,,,
1900,1903-01-29T00:00,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Weber, Carl Maria von","Pianoforte Concerto – “Concertstück in F, (Op. 79)","Konzertstück in F minor, op. 79",,,"Rebi_ek, Josef",Berlin Philharmonic,Berliner Philharmoniker Archiv,,,,http://documentingcarreno.org/items/show/307,,,
1900,1903-01-29T00:00,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Grieg, Edvard","Piano Concerto in A minor, Op. 16","Piano Concerto in A minor, op. 16",,,"Rebi_ek, Josef",Berlin Philharmonic,Berliner Philharmoniker Archiv,,,,http://documentingcarreno.org/items/show/307,,,
1900,1905-02-23T20:00,St. Andrew's Hall,Glasgow,,Scotland,"55.864237, -4.251806","Beethoven, Ludwig van","Concerto for pianoforte and orchestra, No. 5, in E flat (Op. 73)","Piano Concerto no. 5, op. 73",,,"Cowen, Frederic H.",Scottish Orchestra,"British Library: Scottish Orchestra Company (1893-94, 1904-06), 7901.aa.42",BG-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/5253,,
1900,1905-02-23T20:00,St. Andrew's Hall,Glasgow,,Scotland,"55.864237, -4.251806","Chopin, Fryderyk","Nocturne, Op. 62, No. 1","Nocturne, op. 62 no. 1",,,,,"British Library: Scottish Orchestra Company (1893-94, 1904-06), 7901.aa.42",BG-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/5253,,
1900,1905-02-23T20:00,St. Andrew's Hall,Glasgow,,Scotland,"55.864237, -4.251806","Chopin, Fryderyk",Etude in A flat,"Douze Etudes, op. 25 no. 1",,,,,"British Library: Scottish Orchestra Company (1893-94, 1904-06), 7901.aa.42",BG-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/5253,,
1900,1905-02-23T20:00,St. Andrew's Hall,Glasgow,,Scotland,"55.864237, -4.251806","Chopin, Fryderyk","Polonaise in A flat, Op. 53","Polonaise in A-flat Major, op. 53",,,,,"British Library: Scottish Orchestra Company (1893-94, 1904-06), 7901.aa.42",BG-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/5253,,
1900,1905-11-24T00:00,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","MacDowell, Edward","Concerto for Piano No. 2 in D minor, op. 23","Piano Concerto no. 2 in D Minor, op. 23",,,"Scharrer, August",Berlin Philharmonic,Berliner Philharmoniker Archiv,,,,http://documentingcarreno.org/items/show/308,,,
1900,1905-11-24T00:00,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Liszt, Franz",Hungarian Fantasia,"Fantasie über ungarische Volksmelodien, S.123",,,"Scharrer, August",Berlin Philharmonic,Berliner Philharmoniker Archiv,,,,http://documentingcarreno.org/items/show/308,,,
1900,1905-11-24T00:00,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Cowen, Frederic H.",,Konzertstück for Piano and Orchestra,,,"Scharrer, August",Berlin Philharmonic,Berliner Philharmoniker Archiv,,,,http://documentingcarreno.org/items/show/308,,,
1900,1906-02-13T20:00,St. Andrew's Hall,Glasgow,,Scotland,"55.864237, -4.251806","Tchaikovsky, Pyotr Il'yich","Concerto for pianoforte and orchestra, No. 1 in B flat minor (Op. 23)","Piano Concerto no. 1, op. 23",,,"Cowen, Frederic H.",Scottish Orchestra,"British Library: Scottish Orchestra Company (1893-94, 1904-06), 7901.aa.42",BG-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/5253,,
1900,1906-02-13T20:00,St. Andrew's Hall,Glasgow,,Scotland,"55.864237, -4.251806","Beethoven, Ludwig van",Andante Favori,Andante favori WoO 57,,,,,"British Library: Scottish Orchestra Company (1893-94, 1904-06), 7901.aa.42",BG-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/5253,,
1900,1906-02-13T20:00,St. Andrew's Hall,Glasgow,,Scotland,"55.864237, -4.251806","Schumann, Robert",Vogel als prophet,"Waldszenen: Vogel als Prophet, op. 82, no. 7",,,,,"British Library: Scottish Orchestra Company (1893-94, 1904-06), 7901.aa.42",BG-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/5253,,
1900,1906-02-13T20:00,St. Andrew's Hall,Glasgow,,Scotland,"55.864237, -4.251806","Liszt, Franz",La Campanella,"La Campanella - Grandes études de Paganini, S.141",,,,,"British Library: Scottish Orchestra Company (1893-94, 1904-06), 7901.aa.42",BG-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/5253,,
1900,1906-03-12T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Grieg, Edvard","Concert für Klavier mit Begleitung des Orchesters, A-moll, op. 16","Piano Concerto in A minor, op. 16",,,"Nikisch, Arthur",Berlin Philharmonic,Berliner Philharmoniker Archiv,,,,http://documentingcarreno.org/items/show/309,,,
1900,1906-12-11T19:00,Gewerbehaus,Dresden,,Germany,"51.0504088, 13.7372621","Tchaikovsky, Pyotr Il'yich","Konzert in B-moll op. 23, für Klavier und Orchester","Piano Concerto no. 1, op. 23",,,"Olsen, W.",Gewerbehaus-Kapelle Orchester,Teresa Carreño & Eugen d'Albert Gesellschaft zu Coswig,D-COSvt,,,,,,
1900,1906-12-11T19:00,Gewerbehaus,Dresden,,Germany,"51.0504088, 13.7372621","Chopin, Fryderyk",Nocturne in G-dur op. 37 No. 2,"Nocturne, op. 37 no. 2",,,,,Teresa Carreño & Eugen d'Albert Gesellschaft zu Coswig,D-COSvt,,,,,,
1900,1906-12-11T19:00,Gewerbehaus,Dresden,,Germany,"51.0504088, 13.7372621","Chopin, Fryderyk",Etude in As-dur,"Douze Etudes, op. 25 no. 1",,,,,Teresa Carreño & Eugen d'Albert Gesellschaft zu Coswig,D-COSvt,,,,,,
1900,1906-12-11T19:00,Gewerbehaus,Dresden,,Germany,"51.0504088, 13.7372621","Chopin, Fryderyk",Polonaise in As-dur op. 53,"Polonaise in A-flat Major, op. 53",,,,,Teresa Carreño & Eugen d'Albert Gesellschaft zu Coswig,D-COSvt,,,,,,
1900,1906-12-11T19:00,Gewerbehaus,Dresden,,Germany,"51.0504088, 13.7372621","Liszt, Franz",Ungarische Fantasie mit Orchester,"Fantasie über ungarische Volksmelodien, S.123",,,"Olsen, W.",Gewerbehaus-Kapelle Orchester,Teresa Carreño & Eugen d'Albert Gesellschaft zu Coswig,D-COSvt,,,,,,
1900,1906-12-13T19:00,Saale des Gewandhauses,Leipzig,,Germany,"51.3396955, 12.3730747","MacDowell, Edward","Konzert für Klavier (Nr. 2, D moll, Op. 23)","Piano Concerto no. 2 in D Minor, op. 23",9. Abonnement-Konzert,,"Nikisch, Arthur",Gewandhaus Orchestra,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1900,1906-12-13T19:00,Saale des Gewandhauses,Leipzig,,Germany,"51.3396955, 12.3730747","Schubert, Franz",Impromptu,Impromptu,,Opus/number not identified,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1900,1906-12-13T19:00,Saale des Gewandhauses,Leipzig,,Germany,"51.3396955, 12.3730747","Schubert, Franz / Liszt, Franz",Soirée de Vienne (Nr. 6),"Soirées de Vienne no. 6, S.427",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1900,1906-12-13T19:00,Saale des Gewandhauses,Leipzig,,Germany,"51.3396955, 12.3730747","Schubert, Franz / Liszt, Franz",Erlkönig,"Erlkönig, D.328",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1900,1907-03-05T19:45,Liverpool Philharmonic Society,Liverpool,,England,"53.4083714, -2.9915726","Rubinstein, Anton","Pianoforte Concerto No. 4, in D minor (Op. 70)","Piano Concerto no. 4, op. 70",,,"Cowen, Frederic H.",Liverpool Philharmonic Society,"British Library: Liverpool Philharmonic Society (1900-08), RB.23.a.1568",GB-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/4905,,
1900,1907-03-05T19:45,Liverpool Philharmonic Society,Liverpool,,England,"53.4083714, -2.9915726","Beethoven, Ludwig van","“Rondo” No. 2, (Op. 51)","Rondo, op. 51 no. 2",,,,,"British Library: Liverpool Philharmonic Society (1900-08), RB.23.a.1568",GB-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/4905,,
1900,1907-03-05T19:45,Liverpool Philharmonic Society,Liverpool,,England,"53.4083714, -2.9915726","Schumann, Robert",“Vogel als prophet”,"Waldszenen: Vogel als Prophet, op. 82, no. 7",,,,,"British Library: Liverpool Philharmonic Society (1900-08), RB.23.a.1568",GB-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/4905,,
1900,1907-03-05T19:45,Liverpool Philharmonic Society,Liverpool,,England,"53.4083714, -2.9915726","Schubert, Franz / Liszt, Franz",Erlkönig,"Erlkönig, D.328",,,,,"British Library: Liverpool Philharmonic Society (1900-08), RB.23.a.1568",GB-Lbl,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/4905,,
1900,1907-05-18T15:00,Town Hall,Melbourne,,Australia,"-37.8136276, 144.9630576","Beethoven, Ludwig van",Concerto for Pianoforte and Orchestra in E flat major (Emperor Concerto),"Piano Concerto no. 5, op. 73",Australasian Tour 1907,,,,"University of Melbourne, UniM Music RB, 780.789541 MARS",AUS-MmL,,,,http://repository.unimelb.edu.au/10187/10432,,
1900,1907-05-18T15:00,Town Hall,Melbourne,,Australia,"-37.8136276, 144.9630576","Liszt, Franz",Hungarian Fantasia for Pianoforte and Orchestra,"Fantasie über ungarische Volksmelodien, S.123",Australasian Tour 1907,,,,"University of Melbourne, UniM Music RB, 780.789541 MARS",AUS-MmL,,,,http://repository.unimelb.edu.au/10187/10432,,
1900,1907-07-23T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Beethoven, Ludwig van","Sonata, Op. 57 (Appassionata)","Piano Sonata no. 23, op. 57",Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
1900,1907-07-23T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Chopin, Fryderyk","Prelude, Op. 23, No. 15","Prelude, op. 28 no. 15",Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
1900,1907-07-23T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Chopin, Fryderyk","Nocturne, Op. 62, No. 1","Nocturne, op. 62 no. 1",Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
1900,1907-07-23T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Chopin, Fryderyk",Etude in G flat,"Etude, op. 10 no. 5",Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
1900,1907-07-23T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Chopin, Fryderyk","Polonaise in A flat, Op. 53","Polonaise in A-flat Major, op. 53",Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
1900,1907-07-23T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Rubinstein, Anton",Romanza,"Romance - 6 Soirées à Saint-Petersbourg, op. 44",Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
1900,1907-07-23T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Rubinstein, Anton","Barcarolle, G Major",Barcarolle no. 4,Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
1900,1907-07-23T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Liszt, Franz",La Campanella,"La Campanella - Grandes études de Paganini, S.141",Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
1900,1907-07-23T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Liszt, Franz",Sonnetto del Petrarca,"Années de pèlerinage, deuxième annèe: Sonnetto del Petrarca, S.161",Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
1900,1907-07-23T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Liszt, Franz",Etude in D flat,"Études de concert, S.144 no. 3",Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
1900,1907-07-23T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Liszt, Franz",Rhapsodie Hongroise no. 6,"Rhapsodie Hongroise no. 6, S.244/6",Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
1900,1907-07-24T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Beethoven, Ludwig van","Sonata, Op. 53 (Waldstein)","Piano Sonata no. 21, op. 53",Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
1900,1907-07-24T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Chopin, Fryderyk","Nocturne, Op. 37, No. 2","Nocturne, op. 37 no. 2",Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
1900,1907-07-24T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Chopin, Fryderyk","Etude, A flat","Douze Etudes, op. 25 no. 1",Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
1900,1907-07-24T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Chopin, Fryderyk","Ballade, Op. 23, G Minor","Ballade no. 1, op. 23",Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
1900,1907-07-24T20:15,Theatre Royal,Christchurch,,New Zealand,"-43.5320544, 172.6362254","Chopin, Fryderyk","Waltz, Op. 42, A flat","Waltz in A-flat major, op. 42",Australasian Tour 1907,,,,"National Library of New Zealand, Alexander Turnbull Library: Eph-A-MUSIC-1907",NZ-Wt,,,,https://tiaki.natlib.govt.nz/#details=ecatalogue.478933,,
